Unnamed: 0,Unnamed: 0,Date,Reviews,Ratings,Serial,Name
17642,1,13-Apr-20,"My wife and daughter went into this dealership in the attempt to get my teenage daughter a new car.  We came in with our own financing.  They were advised that my wife needed to see the numbers through our financing and if she didn’t like them or thought she could do better that she would then, and only then she would let them run her credit ONLY through Nissan.  Well shortly after we found out that they ran her credit through 11 different banks.  I called and talked to her salesman Miguel and the guy couldn’t stop lying.  He came up with every excuse and couldn’t keep his story straight.  He also was trying to tell me that i have to be on the loan in order for my wife to use my employee discount.  (Which is wrong their corp website says differently). I talked to Aaron the finance manager and the dude took up for the sales man doing wrong!  His response to fixing the error was well what do you want me to do?  Let’s do the math 11 inquiry’s X 10 points each inquiry = 110 points off her credit.  This dealership is solely responsible for destroying my wife’s credit.  I contacted the owner Johnny Cantrell and have yet to get a response.  Contacted him via email, phone, and his personal facebook.  Do yourself a favor and do not buy a vehicle from this company.  They lost a sale on a new Nissan Titan and a Nissan Versa.  Grubbs Nissan got my business and they are fantastic ",1,1056,Texas_without_threshold\Nissan104 Reviews of Texas Nissan of Grapevine.csv
3339,4,09-Apr-20,"Some of the worst customer service I've ever experienced!

I verified with the saleswoman, Kendra through email that the vehicle I had been looking at was still in stock. 

Because if the Covid-19 I asked if we could do everything without me having to come into the dealership and risk exposure. 
On the phone she verified that, that was completely ok given the circumstance and that if approved the dealership would deliver the vehicle to me. She knew I lived an hour and a half away, but I asked one more time to be sure that I understand correctly about delivery that far away, I was reassured that, that was the case. 
At that time, after having the email verification, the verbal verification, and the confirmation that it would be able to be delivered to me if I was approved to get the loan. 
I gave permission to be sent a credit application via email. 

I have class A credit and do not just let places run my credit, I was preapproved for the loan. Kendra then text me saying that I was pre approved and that the bank was requesting a few documents and asking when I would have time to stop by with those documents and test drive the vehicle. That was at 5:30pm, she said she was working till 8 that night. 

I responded to her text saying I could send documentation through email that I was not wanting to come into the dealership because of risk of exposure to the coronavirus. She never responded to my two text... I called more than once and left one voicemail. 

After almost two hours of no reply on her part I tried to reach the finance department myself and had no luck at getting anyone to answer. I then asked if the receptionist could page kendra or if I could possibly speak with another sales person and she told me that they had went home for the day, but she could transfer me to a sales manager, Daniel. 

I spoke with Daniel about the car, he had no idea which vehicle I was talking about, but seen my preapproval. He said the vehicle wasn't showing up on the website but he was sending someone out into the lot to verify if they still had it and he would call me back... I never heard back from him. 

Fast forward to the next morning.

A call was put in complaining about the experience and was told they would ""investigate it"" and get back to me.

No follow up call was ever received. 
So yet another call was put in, sales manager, Daniel apologized that ""she didn't know they were working a deal with someone at the time, and that as we spoke it was being test driven."" 

So twenty-two hours after my preapproval email was received, the vehicle was just being test driven by someone else?! 

I was not mad that the vehicle was not available, I was mad that I was told it was and gave permission under false promises that is was available. Only to find out that the dealership actually did still have possession of the vehicle the whole time I was told that it has been sold. 

This is where I lost my cool, I told Daniel that I don't make mistakes where my money is concerned, I researched vehicles for weeks, I verified more than once with the saleswoman, I had a paper trail and I expected them to find me the same vehicle since they had promised me the vehicle and and is now selling it to someone else. 

Daniel hung up on me. 

The GM then called and said
""everyone runs their credit and a preapproval doesn't mean anything"",
""a paper trail doesn't change anything"", ""they don't have to find me a car"" 

1) No. Not everyone does run their credit.
I work very hard to keep my credit score where it is. 
2) A paper trail stands up in court and absolutely changes everything, word of mouth is futile, but a paper trail is solid. 
3) No, they absolutely do not HAVE to find me a car, but being in the service industry customer's are (or should be) you main focus. 

I never demanded anything absurd, I asked for them to find me a similar car. 

Which would have still been a sale. Which would have still been commission. 
Even though I had been shown that the customer service proved to be terrible by that point, I didn't want the hits on my credit to be futile. That shows how seriously I take my credit score!
",1,263,Texas_without_threshold\Chrysler150 Reviews of Clear Lake Dodge Chrysler Jeep FIAT.csv
10870,2,09-Apr-20,"I had the worst experience,Juve lied about the deal from the beginning, the manager ran my credit report without my consent, had to force them to give me the deal I wanted due to their incompetence, at the end after I was irate, they finally agreed to the deal I requested because of the huge mistake they did, over all worst trade ever 4/8/20",1,663,Texas_without_threshold\Honda13 Reviews of Clark-Knapp Honda.csv
17856,6,04-Apr-20,"The salesman Chris was a joy to work with but be aware of the back end product roll in they do in financing. I did not give consent nor was I informed by David in financing or anyone about the huge 3100 dollar Ally extended warranty and 1100 dollar Gap insurance that inflated the price of a 17 500 car to 23,300. These products are optional, I called the Warranty company and bank who financed my car and I was told it was not required, it should have been explained and  they should have your consent before rolling it into price and just rushing you through the paperwork to sign. This is unethical and I will make sure I don't refer anyone else to this dealership and get the word out. Be aware people before you sign, I have to own this but not too late for you!",2,1058,Texas_without_threshold\Nissan114 Reviews of Clay Cooley Nissan.csv
4893,3,23-Mar-20,"I purchased a new vehicle from them in December.  Apparently they hit my credit report with 7+ inquiries, depending on which credit report you're looking at.  I go this weekend go see about doing a trade in on a different vehicle.  They couldn't meet me where I wanted, so I left and went to a different dealership.  They texted me while I was there that they would meet me where I needed to be, so I left the second dealership and went back.  They have already ran my Experian there and can see that I meet the criteria for the special rate. Then I'm told we're waiting on ""special approval"" for the special rate. Why?  2 out of 3 of my credit reports had a score of 700 and 722.  One was a 698.  I was told by the finance guy that ""they are so buy the book - we Always use Experian but their system is down so they went bureau shopping on  you and unfortunately the Equifax is 698, so we just need manager approval from their side, and they don't want to do it because of all the recent activity on  your report (keep in mind, that was from 3 months ago when they ran my credit and excessive 7+ times for my new vehicle purchase).   Then all of the sudden it's ""Great news!  We got the approval"", and I am taken to the office to sign the paperwork.  Oh wait, just kidding.  The guy gets pulled out within a few minutes and the next thing you know, his manager comes in and says ""well, we got the texted approval from our rep, but since it's so late we can't get anyone at Chrysler financial to answer the phone....so there's nothing we can do"".

They wasted an entire day of my weekend.  I lost a good deal on a vehicle at a different dealership because of this dealerships lies and manipulations.  The above is a much abridge version but I was told the entire way it was a sure thing, that ""just waiting on the manager to get back to the office, just waiting on this, etc"".  They jerked me around for HOURS and then go as far as to start printing to finance documents to have me sign before telling me ""oh sorry.....you're not eligible"".  ",1.8,339,Texas_without_threshold\Chrysler63 Reviews of Frisco Chrysler Dodge Jeep Ram.csv
21906,0,06-Mar-20,"made a deal with the salesman who was great with a pre-buying condition, but as soon as the dealership thought it would cost them more than they wanted to spend they were quick to unwind the deal. what a joke. I couldn't break the contract so why are they able to? Management wouldn't take responsibility for the promises made by their salesman.",1,1239,Texas_without_threshold\Subaru30 Reviews of Gillman Subaru North.csv
12208,1,28-Feb-20,"**BEWARE-GO ELSEWHERE** $50 TEST DRIVE OFFER IS A SCAM TO GET YOU IN AS MINE WAS NEVER EVEN PROCESSED EVEN THO I PRESENTED & THEN PURCHASED..THEY FRAUDULENTLY OFFER INTERNET PRICES & YOU DRIVE LONG DIST TO GET THE VEHICLE & THEY WILL PRESENT YOU WRITE-UP WHERE THERE'S  $1700 & CHANGE ADDED ON, ONTOP OF THEIR (FALSELY) ADVERTISED PRICE.THEN YOU SAY YOUR'RE NOT PAYING IT-THEY THEN GIVE YOU THE DANCE THAT MGRS WILL HAVE TO APPROVE YOUR COUNTER OFFER WHICH EXCLUDES THE ADDED $1700. *POOF*-SALESMAN COMES BK W/THE WRITE UP SHOWING THE $1700 NOT INCL & MARKED OUT. SO WHEN WE REASK IF WHAT WE'RE SEEING IS ACCURATE RE; THE $1700 BEING TAKEN OFF, OUR SALESMAN ACTS LIKE HE DIDN'T KNOW EITHER THEN STARTS TO TAKE THE WRITEUP BK TO HIS SIDE OF THE DESK, SAYING, ""OH WOW"" I CAN ASSURE YOU-THEY MUST HAVE MADE A MISTAKE BK THERE. I'M SURE IT WASN'T INTENTIONAL BUT YOU CAN TAKE IT TO FINANCE & SEE IF IT PASSES BY THEM."" WE GET TO FINANCE. LOW & BEHOLD WE GO OVER ALL & WE LOOK AT BOTTOMLINE PRICE TO FINANCE & BOOM, THE $1700 IS INDEED BK IN THERE AGAIN W/O A WORD BEING SAID. WE SAY SOMETHING'S NOT RIGHT TO  OUR FINANCE PERSON-A VERY NASTY YOUNG ""LADY""NAMED STEVIE (AND THAT GIVES HER WAY TOO MUCH CREDIT - W/HER RUDE BEHAVIOR). STEVIE UTTERS NOT ONE WORD AS SHE BLATANTLY IGNORES US. IT''S NOT UNTIL WE OUTRIGHT TELL HER AGAIN IN SPECIFIC WORDS..THE FIGURE IS NOT RIGHT B/C OUR SALESMAN HAD THAT $1700 DEDUCTED ON HIS APPROVED WRITEUP SHEET & IT HAS NOW MADE ITS WAY BK INTO THIS BOTTOM LINE FIGURE.SHE GETS EVEN NASTIER SAYING ""WE DON'T DEAL WITH ANY OF THAT HERE, THAT'S ALL HANDLED BTWN YOU & THE SALESMAN OUT THERE."" BOY, HER ATTITUDE TOLD IT ALL-THIS INDEED IS A CON GAME.SHE MADE NO ATTEMPT TO GET A MGR OR OUR LOVELY LIL CON ARTIST SALESMAN.  MIGHT I ADD THAT SHE STARTS TO  GET NASTY/SNIPPY W/ YOU AS A CUSTOMER WHEN YOU DON'T TAKE ANY GAPs or GAZILLION ADD-ONs. WE LOOKED AT EACHOTHER & MADE A DECISION TO MOVE FWD/ DESPITE THE HORRIBLE, HORRIBLE EXPERIENCE. NOW, TO ADD INSULT TO INJURY- WE COME OUT OF FINANCING & SAME SALESMAN SAYS HE'S GOING TO  POST OUR REVIEW & PIC TAKEN EARLIER IN THE  PROCESS.I LOOKED STRAIGHT AT HIM & SAID ""DO NOT POST ANY REVIEW, BECAUSE I AM NOT HAPPY W/YOU NOR WHAT HAPPENED HERE, AS YOU ALREADY KNOW."" SO FOLKS PLS BEWARE THAT THIS IS WHY THEY GET YOU TO WRITE REVIEWS B4 YOU HIT FINANCING SO THAT ONCE YOU'RE DONE IN FINANCING, SHOULD YOU COME OUT UNHAPPY, THEY'RE GOOD BECAUSE THEY'VE ALREADY GOT YOUR GOOD REVIEW UPFRONT WHEN YOU WERE TOLD YOU'RE APPROVED & GOT A NEW CAR (B4 FINANCING FINALIZATION). REGARDING THE $50 TEST DRIVE OFFER - WE HAVE  COME TO FIND OUT OVER MONTH PLUS AFTER PURCHASING ON 1/4- OUR SALESMAN NEVER EVEN PROCESSED OUR OFFER CODE DESPITE IT BEING PRESENTED ON DAY OF PURCH. AS STATED ON THE OFFERS INSTRUCTIONS. STARTING 1/6 - WE BEGAN EMAILING & TEXTING HIM ABOUT IT & HE DODGED ALL OF THAT FOR ALMOST 3WKS, UNTIL WE FINALLY GOT LUCKY & CAUGHT UP WITH HIM BY PHONE.WHAT DOES HE DO...HE ASKS US TO RESEND IT TO HIM. MIND YOU, WE RESEND IT UMPTEEN TIMES WITH HIM ON THE PHONE SPENDING OVER 30MINS OUT OF OUR WORK DAY VIA TEXTS & SEV DIFF EMAILS ADDRESSES & DOMAINS. ALL AWHILE HE'S SAYING HE'S NOT GETTING ANYTHING AT ALL. COME ON NOW, REALLY??? YOU GOT OUR INSURANCE CARD EMAIL WE SENT YOU ON PURCH.  DAY WHEN WE WERE THERE IN YOUR CHAIR SO WHY IS IT NOT COMING THRU VIA MULTIPLE TEXTS & EMAILS NOW THAT YOU GOT YOUR MONEY & SOLD THE CAR! BTW - CLG BK TO DEALERSHIP TALKING W/SALES MGR - IS POINTLESS THEY ARE NOT HONORABLE EITHER DESPITE THEM SAYING THEY'LL GET IT RESOLVED & CALL YOU BK. BECAUSE OF ALL THIS, I RECENTLY DID MORE EXTENSIVE RESEARCH INTO COMPLAINTS WHICH NOW I WISH I HAD DUG DEEPER TO FIND BEFORE I GAVE THEM MY MONEY & TIME. IRONICALLY, I  SEE COMPLAINTS REGARDING THE ""OOPS THAT'S A MISTAKE-BY MY SALES MGR"" SCAM. SO IT'S NOT AN ISOLATED INCIDENT! NOTICE THEY ONLY RESPOND TO POSITIVE REVIEWS?? ** DO NOT GO TO THIS DEALERSHIP THEY ARE MORE CROOKED THAN A BENT UP ARROW.**IF YOU TRULY WANT A HYUNDAI GO ELSEWHERE WHERE THE BOTTOM LINE MATCHES THEIR WORDS AS TRANSPARENCY & HONESTY ARE KEY**",1.8,715,Texas_without_threshold\Hyundai21 Reviews of Hiley Hyundai.csv
23066,2,22-Feb-20,"THE CLASSIC BAIT AND SWITCH ROUTINE
They quote you a low price, then when it's time to sign the contract, they distract you from seeing the insanely high final cost.
They specialize in taking advantage of women that are not automobile and paperwork savvy.",1,1295,Texas_without_threshold\Toyota69 Reviews of Toyota of Alvin.csv
12380,0,19-Feb-20,"I had the worst buying experience at this dealership, it was a total waste of my time and an insult to me and my family. I went over there after finding a vehicle online trying to avoid hours of waiting, I told them exactly what I was looking for and where I needed to be numbers wise, after 3 hours there they called me to the finance office and the finance manager Victor  Told me “You are approved for $0 down and a monthly payment of $352 but is late and I want to call a couple other banks tomorrow morning to see if I can get you a better APR” so I asked him 3 times: so I am already approved for $352 correct? And he said “Yes, that’s a fact, it’s a done deal, let’s go get your new car and you can come back tomorrow to finish with the paperwork “ we came back home with the car after the finance manager told me it was a done deal. Two days after they called me to go and finish the paperwork, but surprise!! When the guy came with some numbers completely different and saying that because it was late the bank gave him a number and they change it later.... what the h is that supposed to mean??? He showed me the numbers, had me sign the agreement and then he was trying to tell me that I needed to purchase a brand new vehicle instead of an used one in order to be in that payment range, to me that is a just trying to sell something more expensive by lying to your customers, so after 3 more hours of stupidity I had to take my old car back. The only 2 people that really tried to work with me and really helped me where the sales guy Michael Stewart and his manager. So if you want to have a nice experience don’t you ever go to this dealership, they are going to lie to you in your face just to try to make you purchase something completely different and way more expensive and out of your budget than what you had in mind.",1,727,Texas_without_threshold\Hyundai32 Reviews of Sterling McCall Hyundai.csv
15322,0,13-Feb-20,"I am sad to leave this particular rating. I have many friends at this dealership however, I was appalled that during the finance portion Of the transaction I was charged an interest-rate above what I could’ve been offered. I listened to the finance employee and he explained it was the best there was. The very  next day I discovered that there were several options available to me at a lower rate. I will be refinancing my car in the next week at the better rate. I should have followed my gut and not completed the deal.

I like my car very much.  The finance department was a major disappointment.  ",2,875,Texas_without_threshold\Kia19 Reviews of Huffines Kia Subaru Corinth.csv
12682,0,10-Feb-20,"Just purchased a 'new-5119 miles' loaner car for my wife.  Huffines prides themselves on a 'low price guarantee' based on integrity according to their website.  I found integrity lacking.  The finance people were nothing but lacking in integrity. After review of the edocs given after the sale, I found most forms are not complete.  The sales tactic included payment info prior to repeated requests for an interest rate offer to both the sales person and the finance rep.  Sales person committed 3 years maintenance program free and finance said it did not apply to my purchase.  After having the sales person come into the finance office and apologize for his 'mistake' we informed him that was not acceptable.  I have deep reservations concerning the service contract that was provided based on this initial lack of integrity. ",2,738,Texas_without_threshold\Hyundai53 Reviews of Huffines Hyundai Plano.csv
2014,2,06-Feb-20,"I was going to buy a new 2020 vehicle and due to a work obligation I couldn't make it in that evening and planned on going the next day, well during that process they sold the vehicle when I already has financing and wanted me to send by text my credit card front and back to secure another vehicle...NO that's how identity theft happens and my bank said that was very inappropriate to text someone that vital information. I felt like that was so wrong to be wanting a picture of my credit card .",2.8,157,Texas_without_threshold\Chevrolet14 Reviews of Norman Frede Chevrolet.csv
12769,0,25-Jan-20,"Internet pricing with this dealership is a total SCAM.  You will NOT be able to get the car for the price advertised.  Emailed with a salesman for 2 days, confirmed everything about the deal - including that we had our own financing to which he said come on out and test drive and we can get the deal done.  Drove 2 hrs to test drive the car.  Car was great, but advertised at 37 miles, now has 1,200 - not a huge big deal, right?  Also advertised that it was black, black interior - obviously not, pics show gray - again, no big deal.  Test drove, loved it.  Upon test drive return, I tried to confirm the internet price of $15,963.  Was told he ""really didn't know the price"" but regardless, I would have to use their financing to get the internet price.  THAT was my first major clue, but I thought I'd try to make it work.  I gave them my pre-approved interest rates - said DO NOT run my credit unless you can beat that rate.  They ran my credit and then came out and told me there was an ERROR on the internet pricing and the car price was REALLY $19,999....due to their ""3rd party vendor"" mistake, it was listed wrong and they won't honor the price it's listed at, $15,963.  Tried to get me to finance through them at some astronomical rate and then just refinance with my bank in a few months...... WHAT THE ?#$%??????  How stupid do you think I am???  Even if I financed with them, they would not honor the internet price and yes, the price has been on the internet for weeks and is STILL on the internet as I'm typing this review.   Please do your self a huge favor and don't buy from this dealership.  I don't blame the sales people, they have to deal with what they are given - this falls directly to their finance and management.  Stay away!!!!",1.8,744,Texas_without_threshold\Hyundai8 Reviews of Hyundai of Longview.csv
5412,4,10-Jan-20,"Listen very carefully. I already did the work for you. There is no reason to come here. I already got treated poorly for everybody before me. Please do not make my terrible experience worth nothing. If you come here looking to buy a car, It means that everything I went through was for nothing. Buying a car should be really simple and goals should be met or get a customer as close to that goal as possible. This place wants to ream you and leave you paying the most they can possibly get you. I was at $42K on a 2019 scat pack (stars and stripes) 7.39% email was sent on that invoice that I need to be under $40K and we have a deal. With $20K cash down on the vehicle and there is no way im doing that apr as well. sales rep sent me an email stating. I was able to get the price to $41,750. I did not reply to that email for 2hrs and a second email was sent stating I also negotiated an additional $1K off of the price do we have a deal. The answer is yes please send the Invoice. The invoice was sent for $42,461.44 at 6% Called the sales manager Jay and he was a xxxxx who did not want to sell this car to me because he knew at that point he would not be able to xxxx me on the car. The car has been sitting at that lot for over a year. My offer was fair 5% 20K down 72 months $39,999 OTD. My business credit was pulled and I did not sign a Credit app for that and I will be moving forward with an investigation on that. The app for Business was forged.",1,355,Texas_without_threshold\Chrysler91 Reviews of Grapevine Dodge Chrysler Jeep.csv
2812,2,03-Jan-20,"I got suckered by these people for about a week. It was completely agonizing. So first I communicate with the online chat people. They were very nice and it was easy. The I get a call from the first sell person John C. I tell him I'm very busy and my last car I bought was though Carvana which kind spoiled me (by the way very seamless and straight forward), I said I do wan to come down there and sit in a dealership all day for ya'll to tell me what you can or can't do. If you tell me you go a deal I will come down. He tells me to fill out an app online. After I filled out my app I text him and let him know and he never got back to me, so that alerted me right then so I text back and say don't run my credit. About 20 minutes after that I start getting alert saying that Clay Cooley ran my credit smh. Then a few calls and some text from someone named Will B saying that he was calling from Capital One Bank and that he works out of Clay Cooley he said that he needed a copy of my Drivers license and check stubs to he can process my loan. So I was like ok maybe they go me financed. I asked him for his email so that I can email it to him from work and he gave me a yahoo email. So from that point I didn't send any identifying information. Then Comes John F. lol (another joke) I tell him that I'm tired I don't want to keep doing this it's frustrating, he was like ""no we can get you a deal"" I was up front about my situation from the beginning, I'm upside down on my current car I want to trade it in. I know that I'm going to have to pay more for my note my credit score is a 643 and I have more than one car loan however they have never been late. He said oh no I can get you a deal. We go back  and forth for a while then he said I got you a deal come on in (xxxxxxxxx again) I come down after work. Get there and he bring to his office and says he'll be right back he goes to finance talks to him then goes and deal with his other customers. Then ask me do have I have someone that can co-sign. I just laughed and said if I needed a co-signer then why didn't tell me that before. He said because he just found out. I said you said you had a deal. Then he said he'll be right back again and this big tall guy walks in there mind you I dealt with him before at Nissan he was disrespectful then and I guess they use him for intimidation. He tell me that I need a down payment I said how much then he leave out and I wait another 15 minutes and I called John F and told him that I was leaving. I tell John that he full of it and I'm going to write a review about the way I was treated then he said let me help you. He comes back and says that he found a deal for 2800 and my notes would be 589 I say that I don't have 2800 he said he'll check with the bank again and the bank is Westlake financial. I said that I can't pay that much down it's right after Christmas I have a $1000 then he said $1500, I said I have $1000. He said ok Ill call the bank tomorrow he never called back I had to call him then when I did he said with someone with Credit like yours they wanted $4000 I talked them down to $2800.00 So I said show me the deal in writing and I never heard back from them. So I wouldn't recommend this place to an enemy. They are shysters and liars.",1,227,Texas_without_threshold\Chevrolet49 Reviews of Clay Cooley Chevrolet.csv
